x,y
-4.932681766024734e+32,1.3607329294792867e+29
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459124998,1.2424420728480077e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
0.00011820685029164996,3.603105293773031
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459124998,1.2424420729173971e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
126443834676.8684,-34880878.18275843
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459124998,1.2424420713908397e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-4.932681766024734e+32,1.3607329294792867e+29
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459125,1.242442065908814e-07
-0.0008757481459124998,1.2424420707316448e-07
