x,y
1.902320532246685e+17,-31419000201267.363
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303714998,4.536127071138765e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
7.075592375835294e-05,3.6030077896458175
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303714998,4.536127069750991e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
2.0923200778527867e-05,3.604316239056217
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303714999,4.536127050669028e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
1.902320532246685e+17,-31419000201267.36
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303714999,4.5361270513629124e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
7.13978566995872e-05,3.6068944892693198
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303714999,4.5361270537915246e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-107374182.5354357,17737.68301055561
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303714999,4.536127048587355e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
-0.0005243220303715,4.536127000359047e-08
