x,y
0.00013127030517410838,3.6018943623402366
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909903997,1.5365352682102145e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
1.902320468421157e+17,-58442157645198.51
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909903997,1.536535268002047e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
0.00013206839124318167,3.6044921710555355
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909903998,1.53653526598977e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
0.00013247036410906753,3.6058006121558988
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909903998,1.5365352660938524e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
4.056481638633265e+29,-1.2462124197540197e+26
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
-0.0009752859909904,1.5365352609587712e-07
